734029,Gujranwala,2010-04-16,Gujranwala Stadium,0,Multan Sultans,Lahore Qalandars,Lahore Qalandars,field,Lahore Qalandars,wickets,6,N,NA,BNJ Oxenford,C Shamshuddin
734031,Islamabad,2010-04-09,Islamabad Stadium,0,Islamabad United,Karachi Kings,Karachi Kings,field,Islamabad United,runs,15,N,NA,S Ravi,RJ Tucker
734033,Peshawar,2010-04-10,Peshawar Stadium,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,16,N,NA,HDPK Dharmasena,PG Pathak
734035,Multan,2010-04-03,Multan Stadium,0,Peshawar Zalmi,Multan Sultans,Multan Sultans,field,Multan Sultans,wickets,8,N,NA,AK Chaudhary,NJ Llong
734037,Rawalpindi,2010-04-04,Rawalpindi Stadium,0,Quetta Gladiators,Lahore Qalandars,Quetta Gladiators,field,Quetta Gladiators,wickets,4,N,NA,RM Deshpande,BNJ Oxenford
734039,Peshawar,2010-03-28,Peshawar Stadium,0,Kings XI Punjab,Karachi Kings,Kings XI Punjab,field,Kings XI Punjab,wickets,7,N,NA,HDPK Dharmasena,VA Kulkarni
734041,Islamabad,2010-03-29,Islamabad Stadium,0,Islamabad United,Rajasthan Royals,Islamabad United,field,Islamabad United,wickets,5,N,NA,K Srinath,RJ Tucker
734043,Rawalpindi,2010-03-22,Rawalpindi Stadium,0,Kings XI Punjab,Quetta Gladiators,Kings XI Punjab,field,Quetta Gladiators,runs,28,N,NA,NJ Llong,S Ravi
734045,Islamabad,2010-03-19,Islamabad Stadium,0,Multan Sultans,Islamabad United,Multan Sultans,field,Multan Sultans,wickets,7,N,NA,VA Kulkarni,BNJ Oxenford
734047,Islamabad,2009-05-19,Islamabad Stadium,0,Multan Sultans,Kings XI Punjab,Multan Sultans,field,Kings XI Punjab,runs,24,N,NA,HDPK Dharmasena,RJ Tucker
734049,Multan,2008-04-27,Multan Stadium,0,Quetta Gladiators,Kings XI Punjab,Quetta Gladiators,field,Quetta Gladiators,wickets,3,N,NA,HDPK Dharmasena,BNJ Oxenford
829705,Rawalpindi,2013-05-11,Rawalpindi Stadium,0,Quetta Gladiators,Islamabad United,Quetta Gladiators,field,Quetta Gladiators,wickets,7,N,NA,S Ravi,C Shamshuddin
829707,Quetta,2013-05-04,Quetta Stadium,0,Multan Sultans,Karachi Kings,Karachi Kings,field,Multan Sultans,runs,1,N,NA,RK Illingworth,VA Kulkarni
829709,GUJRANWALA,2019-04-08,Gujranwala Stadium,0,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,runs,26,N,NA,SD Fry,CB Gaffaney
829711,Quetta,2019-03-30,Quetta Stadium,0,Multan Sultans,Lahore Qalandars,Multan Sultans,bat,Multan Sultans,runs,45,N,NA,RK Illingworth,VA Kulkarni
829713,Rawalpindi,2019-03-31,Rawalpindi Stadium,0,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,wickets,3,N,NA,S Ravi,C Shamshuddin
829715,Karachi,2018-05-23,Karachi Stadium,0,Karachi Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,3,N,NA,SD Fry,CB Gaffaney
829717,Islamabad,2018-05-25,Islamabad Stadium,0,Islamabad United,Kings XI Punjab,Islamabad United,field,Kings XI Punjab,runs,18,N,NA,AK Chaudhary,K Srinivasan
829719,Multan,2018-05-13,Multan Stadium,0,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,field,Lahore Qalandars,wickets,8,N,NA,RM Deshpande,RK Illingworth
829721,Sialkot,2018-05-05,Sialkot Stadium,0,Rajasthan Royals,Islamabad United,Islamabad United,bat,Rajasthan Royals,wickets,7,N,NA,AK Chaudhary,SD Fry
829723,Rawalpindi,2014-05-03,Rawalpindi Stadium,0,Quetta Gladiators,Multan Sultans,Quetta Gladiators,field,Quetta Gladiators,wickets,7,N,NA,AK Chaudhary,M Erasmus
829725,GUJRANWALA,2018-04-22,Gujranwala Stadium,0,Kings XI Punjab,Karachi Kings,Kings XI Punjab,bat,Karachi Kings,wickets,5,N,NA,CB Gaffaney,K Srinath
829727,GUJRANWALA,2018-04-12,Gujranwala Stadium,0,Lahore Qalandars,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,6,N,NA,PG Pathak,S Ravi
829729,Islamabad,2017-05-11,Islamabad Stadium,0,Islamabad United,Multan Sultans,Islamabad United,bat,Multan Sultans,wickets,6,N,NA,AK Chaudhary,M Erasmus
829731,GUJRANWALA,2017-04-28,Gujranwala Stadium,0,Lahore Qalandars,Karachi Kings,Karachi Kings,bat,Karachi Kings,runs,4,N,NA,PG Pathak,S Ravi
829733,GUJRANWALA,2017-04-29,Gujranwala Stadium,0,Kings XI Punjab,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,wickets,4,N,NA,SD Fry,CK Nandan
829735,Sialkot,2017-04-15,Sialkot Stadium,0,Rajasthan Royals,Multan Sultans,Multan Sultans,bat,Rajasthan Royals,wickets,8,N,NA,AK Chaudhary,M Erasmus
829737,Multan,2017-04-16,Multan Stadium,0,Peshawar Zalmi,Islamabad United,Peshawar Zalmi,field,Islamabad United,runs,18,N,NA,RK Illingworth,VA Kulkarni
829739,Karachi,2016-05-27,Karachi Stadium,0,Karachi Kings,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,wickets,6,N,NA,SD Fry,CB Gaffaney
829741,Sialkot,2016-05-14,Sialkot Stadium,0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,tie,NA,Y,NA,M Erasmus,S Ravi
829743,GUJRANWALA,2016-04-30,Gujranwala Stadium,0,Lahore Qalandars,Quetta Gladiators,Quetta Gladiators,field,Lahore Qalandars,runs,16,N,D/L,RK Illingworth,VA Kulkarni
829745,Multan,2016-05-01,Multan Stadium,0,Peshawar Zalmi,Multan Sultans,Peshawar Zalmi,field,Multan Sultans,runs,27,N,NA,JD Cloete,C Shamshuddin
829747,Karachi,2016-04-18,Karachi Stadium,0,Karachi Kings,Islamabad United,Islamabad United,field,Karachi Kings,runs,37,N,NA,SD Fry,CK Nandan
829749,Sialkot,2015-05-19,Sialkot Stadium,0,Rajasthan Royals,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,wickets,9,N,NA,M Erasmus,S Ravi
829751,Islamabad,2015-05-07,Islamabad Stadium,0,Islamabad United,Lahore Qalandars,Islamabad United,bat,Islamabad United,runs,20,N,NA,HDPK Dharmasena,CB Gaffaney
829753,Quetta,2015-05-08,Quetta Stadium,0,Multan Sultans,Kings XI Punjab,Multan Sultans,bat,Multan Sultans,runs,97,N,NA,JD Cloete,C Shamshuddin
829757,Karachi,2015-05-07,Karachi Stadium,0,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,wickets,10,N,NA,M Erasmus,S Ravi
829759,Peshawar,2015-04-16,Peshawar Stadium,0,Kings XI Punjab,Lahore Qalandars,Kings XI Punjab,field,Lahore Qalandars,runs,20,N,NA,HDPK Dharmasena,CB Gaffaney
829761,Rawalpindi,2008-05-23,Rawalpindi Stadium,0,Quetta Gladiators,Karachi Kings,Quetta Gladiators,bat,Quetta Gladiators,runs,13,N,NA,AK Chaudhary,M Erasmus
829763,Multan,2014-05-18,Multan Stadium,0,Peshawar Zalmi,Rajasthan Royals,Rajasthan Royals,field,NA,NA,NA,NA,NA,JD Cloete,PG Pathak
829765,Quetta,2014-05-30,Quetta Stadium,0,Multan Sultans,Quetta Gladiators,Quetta Gladiators,field,Multan Sultans,runs,2,N,NA,RM Deshpande,VA Kulkarni
829767,Karachi,2013-04-23,Karachi Stadium,0,Karachi Kings,Kings XI Punjab,Karachi Kings,field,Karachi Kings,wickets,9,N,NA,RK Illingworth,S Ravi
829769,Islamabad,2013-05-16,Islamabad Stadium,0,Islamabad United,Rajasthan Royals,Rajasthan Royals,field,Islamabad United,runs,8,N,NA,HDPK Dharmasena,CK Nandan
829771,Multan,2011-04-22,Multan Stadium,0,Peshawar Zalmi,Quetta Gladiators,Peshawar Zalmi,field,Peshawar Zalmi,wickets,7,N,NA,JD Cloete,PG Pathak
829773,Lahore,2011-04-23,Lahore Stadium,0,Lahore Qalandars,Multan Sultans,Multan Sultans,field,Lahore Qalandars,runs,22,N,NA,AK Chaudhary,K Srinivasan
829775,Peshawar,2009-05-23,Peshawar Stadium,0,Kings XI Punjab,Islamabad United,Islamabad United,bat,Islamabad United,runs,23,N,NA,RK Illingworth,VA Kulkarni
829777,Islamabad,2009-05-24,Islamabad Stadium,0,Rajasthan Royals,Karachi Kings,Karachi Kings,field,Rajasthan Royals,runs,14,N,NA,HDPK Dharmasena,CB Gaffaney
829779,Quetta,2009-05-12,Quetta Stadium,0,Multan Sultans,Peshawar Zalmi,Multan Sultans,bat,Multan Sultans,runs,24,N,NA,C Shamshuddin,K Srinath
829781,Rawalpindi,2009-05-12,Rawalpindi Stadium,0,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,field,Quetta Gladiators,runs,35,N,NA,AK Chaudhary,M Erasmus
829783,Islamabad,2009-05-01,Islamabad Stadium,0,Islamabad United,Karachi Kings,Karachi Kings,bat,Islamabad United,wickets,5,N,NA,HDPK Dharmasena,CB Gaffaney
829785,Multan,2009-04-23,Multan Stadium,0,Peshawar Zalmi,Kings XI Punjab,Kings XI Punjab,field,Peshawar Zalmi,runs,138,N,NA,RK Illingworth,VA Kulkarni
829787,Islamabad,2008-05-24,Islamabad Stadium,0,Rajasthan Royals,Lahore Qalandars,Rajasthan Royals,field,Lahore Qalandars,runs,7,N,NA,JD Cloete,C Shamshuddin
829789,Quetta,2008-05-11,Quetta Stadium,0,Multan Sultans,Islamabad United,Multan Sultans,bat,Islamabad United,wickets,6,N,NA,CB Gaffaney,CK Nandan
829791,Rawalpindi,2008-05-01,Rawalpindi Stadium,0,Quetta Gladiators,Kings XI Punjab,Kings XI Punjab,bat,Quetta Gladiators,wickets,1,N,NA,AK Chaudhary,HDPK Dharmasena
829793,GUJRANWALA,2008-05-01,Gujranwala Stadium,0,Karachi Kings,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,runs,6,N,NA,VA Kulkarni,S Ravi
829795,Islamabad,2013-04-11,Islamabad Stadium,0,Islamabad United,Peshawar Zalmi,Peshawar Zalmi,bat,Peshawar Zalmi,runs,39,N,NA,JD Cloete,C Shamshuddin
829797,Quetta,2013-04-12,Quetta Stadium,0,Multan Sultans,Rajasthan Royals,Multan Sultans,bat,Multan Sultans,runs,12,N,NA,M Erasmus,CK Nandan
829799,Lahore,2012-05-23,Lahore Stadium,0,Lahore Qalandars,Kings XI Punjab,Lahore Qalandars,bat,Lahore Qalandars,runs,5,N,NA,AK Chaudhary,HDPK Dharmasena
829801,GUJRANWALA,2012-05-13,Gujranwala Stadium,0,Karachi Kings,Multan Sultans,Multan Sultans,bat,Karachi Kings,wickets,6,N,NA,RK Illingworth,VA Kulkarni
829803,Peshawar,2012-05-04,Peshawar Stadium,0,Kings XI Punjab,Peshawar Zalmi,Peshawar Zalmi,field,Kings XI Punjab,runs,22,N,NA,JD Cloete,C Shamshuddin
829805,Islamabad,2012-04-21,Islamabad Stadium,0,Islamabad United,Quetta Gladiators,Quetta Gladiators,field,Islamabad United,runs,5,N,NA,RK Illingworth,VA Kulkarni
829807,Lahore,2012-04-12,Lahore Stadium,0,Lahore Qalandars,Peshawar Zalmi,Lahore Qalandars,bat,Peshawar Zalmi,wickets,6,N,D/L,AK Chaudhary,HDPK Dharmasena
829809,Peshawar,2012-04-06,Peshawar Stadium,0,Kings XI Punjab,Multan Sultans,Kings XI Punjab,bat,Multan Sultans,wickets,7,N,NA,CK Nandan,C Shamshuddin
829811,Islamabad,2012-04-06,Islamabad Stadium,0,Rajasthan Royals,Quetta Gladiators,Rajasthan Royals,bat,Rajasthan Royals,runs,9,N,NA,RM Deshpande,RK Illingworth
829813,Multan,2011-05-18,Multan Stadium,0,Peshawar Zalmi,Karachi Kings,Peshawar Zalmi,field,NA,NA,NA,NA,NA,HDPK Dharmasena,K Srinivasan
829815,Lahore,2011-05-19,Lahore Stadium,0,Lahore Qalandars,Islamabad United,Lahore Qalandars,bat,Islamabad United,wickets,9,N,NA,CB Gaffaney,K Srinath
829817,Islamabad,2011-05-02,Islamabad Stadium,0,Multan Sultans,Islamabad United,Islamabad United,bat,Islamabad United,runs,25,N,NA,HDPK Dharmasena,RK Illingworth
829819,GUJRANWALA,2011-04-14,Gujranwala Stadium,0,Peshawar Zalmi,Rajasthan Royals,Peshawar Zalmi,bat,Peshawar Zalmi,runs,71,N,NA,AK Chaudhary,C Shamshuddin
829821,Gujranwala,2010-04-14,Gujranwala Stadium,0,Multan Sultans,Peshawar Zalmi,Multan Sultans,field,Multan Sultans,wickets,3,N,NA,AK Chaudhary,CB Gaffaney
829823,Rawalpindi,2010-04-03,Rawalpindi Stadium,0,Islamabad United,Multan Sultans,Multan Sultans,field,Islamabad United,runs,41,N,NA,HDPK Dharmasena,RK Illingworth
980901,Islamabad,2013-05-03,Islamabad Stadium,0,Islamabad United,s,Islamabad United,bat,s,wickets,9,N,NA,HDPK Dharmasena,CK Nandan
980903,Rawalpindi,2019-04-07,Rawalpindi Stadium,0,Quetta Gladiators,Karachi Kings,Quetta Gladiators,field,Quetta Gladiators,wickets,9,N,NA,S Ravi,C Shamshuddin
980905,Peshawar,2019-03-30,Peshawar Stadium,0,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,5,N,NA,AK Chaudhary,VA Kulkarni
980907,Multan,2018-05-22,Multan Stadium,0,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,field,Peshawar Zalmi,runs,45,N,NA,HDPK Dharmasena,VK Sharma
980909,Rawalpindi,2018-05-12,Rawalpindi Stadium,0,Quetta Gladiators,Islamabad United,Islamabad United,field,Islamabad United,wickets,6,N,NA,Nitin Menon,S Ravi
980911,GUJRANWALA,2018-05-04,Gujranwala Stadium,0,Gujarat Lions,s,s,bat,Gujarat Lions,wickets,7,N,NA,VA Kulkarni,CK Nandan
980913,Karachi,2018-04-22,Karachi Stadium,0,Karachi Kings,Kings XI Punjab,Karachi Kings,field,Karachi Kings,wickets,8,N,NA,S Ravi,C Shamshuddin
980915,Lahore,2018-04-10,Lahore Stadium,0,Lahore Qalandars,Quetta Gladiators,Lahore Qalandars,bat,Quetta Gladiators,wickets,8,N,NA,AK Chaudhary,CK Nandan
980917,Islamabad,2018-04-11,Islamabad Stadium,0,Islamabad United,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,3,N,NA,HDPK Dharmasena,VK Sharma
980919,Peshawar,2017-05-09,Peshawar Stadium,0,Kings XI Punjab,s,s,bat,Kings XI Punjab,wickets,6,N,NA,S Ravi,C Shamshuddin
980921,Multan,2017-05-10,Multan Stadium,0,Peshawar Zalmi,Karachi Kings,Karachi Kings,field,Karachi Kings,wickets,7,N,NA,VA Kulkarni,A Nand Kishore
980923,Lahore,2017-04-28,Lahore Stadium,0,Lahore Qalandars,Islamabad United,Lahore Qalandars,field,Lahore Qalandars,wickets,7,N,NA,HDPK Dharmasena,VK Sharma
980925,Peshawar,2017-04-15,Peshawar Stadium,0,Kings XI Punjab,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,wickets,6,N,NA,S Ravi,C Shamshuddin
980927,Islamabad,2016-05-25,Islamabad Stadium,0,Islamabad United,Peshawar Zalmi,Islamabad United,field,Islamabad United,wickets,6,N,NA,AK Chaudhary,CK Nandan
980929,GUJRANWALA,2016-05-13,Gujranwala Stadium,0,Gujarat Lions,Lahore Qalandars,Lahore Qalandars,field,Lahore Qalandars,wickets,10,N,NA,K Bharatan,HDPK Dharmasena
980931,GUJRANWALA,2016-04-30,Gujranwala Stadium,0,s,Peshawar Zalmi,s,field,Peshawar Zalmi,runs,13,N,NA,CB Gaffaney,VK Sharma
980933,Karachi,2016-04-17,Karachi Stadium,0,Karachi Kings,Islamabad United,Islamabad United,field,Karachi Kings,runs,10,N,NA,S Ravi,C Shamshuddin
980935,Lahore,2016-04-17,Lahore Stadium,0,Lahore Qalandars,Kings XI Punjab,Lahore Qalandars,field,Lahore Qalandars,wickets,5,N,NA,AK Chaudhary,CK Nandan
980937,GUJRANWALA,2015-05-17,Gujranwala Stadium,0,Gujarat Lions,Peshawar Zalmi,Peshawar Zalmi,bat,Gujarat Lions,wickets,6,N,NA,K Bharatan,BNJ Oxenford
980939,GUJRANWALA,2015-05-17,Gujranwala Stadium,0,s,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,wickets,2,N,NA,CB Gaffaney,A Nand Kishore
980941,Peshawar,2015-05-06,Peshawar Stadium,0,Kings XI Punjab,Islamabad United,Kings XI Punjab,field,Islamabad United,runs,25,N,NA,Nitin Menon,RJ Tucker
980943,Lahore,2015-04-27,Lahore Stadium,0,Lahore Qalandars,s,s,field,s,runs,34,N,D/L,AY Dandekar,CK Nandan
980945,Karachi,2015-04-15,Karachi Stadium,0,Karachi Kings,Gujarat Lions,Karachi Kings,field,Gujarat Lions,runs,1,N,NA,M Erasmus,S Ravi
980947,Islamabad,2014-05-28,Islamabad Stadium,0,Islamabad United,Quetta Gladiators,Islamabad United,field,Islamabad United,wickets,6,N,NA,Nitin Menon,RJ Tucker
980949,GUJRANWALA,2014-05-15,Gujranwala Stadium,0,s,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,3,N,NA,CB Gaffaney,BNJ Oxenford
980951,Karachi,2014-05-02,Karachi Stadium,0,Karachi Kings,Quetta Gladiators,Quetta Gladiators,field,Karachi Kings,runs,27,N,NA,KN Ananthapadmanabhan,M Erasmus
980953,Lahore,2014-05-03,Lahore Stadium,0,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,field,Lahore Qalandars,runs,15,N,NA,AK Chaudhary,HDPK Dharmasena
980955,GUJRANWALA,2013-04-21,Gujranwala Stadium,0,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Kings XI Punjab,runs,23,N,NA,BNJ Oxenford,VK Sharma
980957,GUJRANWALA,2013-04-22,Gujranwala Stadium,0,s,Islamabad United,Islamabad United,field,Islamabad United,wickets,8,N,NA,AY Dandekar,RJ Tucker
980959,Multan,2011-04-22,Multan Stadium,0,Peshawar Zalmi,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,wickets,5,N,NA,M Erasmus,S Ravi
980961,GUJRANWALA,2009-05-22,Gujranwala Stadium,0,Gujarat Lions,Karachi Kings,Karachi Kings,field,Karachi Kings,wickets,8,N,NA,CB Gaffaney,BNJ Oxenford
980963,Rawalpindi,2009-05-11,Rawalpindi Stadium,0,Quetta Gladiators,Kings XI Punjab,Kings XI Punjab,field,Quetta Gladiators,runs,7,N,NA,AK Chaudhary,HDPK Dharmasena
980965,Karachi,2009-05-01,Karachi Stadium,0,Karachi Kings,s,s,field,s,wickets,7,N,NA,C Shamshuddin,RJ Tucker
980967,Lahore,2009-04-22,Lahore Stadium,0,Lahore Qalandars,Gujarat Lions,Lahore Qalandars,field,Lahore Qalandars,wickets,5,N,NA,M Erasmus,S Ravi
980969,Multan,2008-05-21,Multan Stadium,0,Peshawar Zalmi,s,Peshawar Zalmi,field,Peshawar Zalmi,wickets,7,N,NA,CB Gaffaney,BNJ Oxenford
980971,Peshawar,2008-05-21,Peshawar Stadium,0,Kings XI Punjab,Karachi Kings,Karachi Kings,field,Kings XI Punjab,runs,9,N,NA,HDPK Dharmasena,CK Nandan
980973,GUJRANWALA,2008-05-28,Gujranwala Stadium,0,Islamabad United,Lahore Qalandars,Islamabad United,field,Lahore Qalandars,runs,85,N,NA,S Ravi,C Shamshuddin
980975,Rawalpindi,2008-05-10,Rawalpindi Stadium,0,Quetta Gladiators,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,5,N,NA,M Erasmus,RJ Tucker
980977,Peshawar,2008-04-30,Peshawar Stadium,0,Kings XI Punjab,Peshawar Zalmi,Kings XI Punjab,field,Peshawar Zalmi,runs,1,N,NA,AK Chaudhary,HDPK Dharmasena
980979,GUJRANWALA,2013-04-11,Gujranwala Stadium,0,s,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,runs,4,N,NA,CB Gaffaney,VK Sharma
980981,Multan,2012-05-22,Multan Stadium,0,Peshawar Zalmi,Islamabad United,Islamabad United,field,Islamabad United,wickets,6,N,NA,AY Dandekar,C Shamshuddin
980983,Lahore,2012-05-13,Lahore Stadium,0,Lahore Qalandars,Karachi Kings,Karachi Kings,field,Karachi Kings,wickets,7,N,NA,K Bharatan,M Erasmus
980985,GUJRANWALA,2012-05-03,Gujranwala Stadium,0,Islamabad United,Kings XI Punjab,Islamabad United,bat,Kings XI Punjab,wickets,7,N,NA,HDPK Dharmasena,CK Nandan
980987,Multan,2012-04-20,Multan Stadium,0,Peshawar Zalmi,Gujarat Lions,Gujarat Lions,field,Peshawar Zalmi,runs,144,N,NA,AY Dandekar,VK Sharma
980989,Rawalpindi,2012-04-21,Rawalpindi Stadium,0,Quetta Gladiators,s,s,bat,Quetta Gladiators,wickets,8,N,D/L,A Nand Kishore,BNJ Oxenford
980991,Peshawar,2012-04-11,Peshawar Stadium,0,Kings XI Punjab,Lahore Qalandars,Kings XI Punjab,bat,Lahore Qalandars,wickets,7,N,NA,KN Ananthapadmanabhan,M Erasmus
980993,GUJRANWALA,2012-04-12,Gujranwala Stadium,0,Islamabad United,Karachi Kings,Karachi Kings,field,Islamabad United,runs,80,N,NA,Nitin Menon,CK Nandan
980995,Rawalpindi,2012-04-05,Rawalpindi Stadium,0,Quetta Gladiators,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,wickets,9,N,NA,CB Gaffaney,A Nand Kishore
980997,GUJRANWALA,2011-05-17,Gujranwala Stadium,0,s,Karachi Kings,s,field,s,runs,19,N,D/L,Nitin Menon,C Shamshuddin
980999,Multan,2011-05-08,Multan Stadium,0,Peshawar Zalmi,Kings XI Punjab,Kings XI Punjab,field,Peshawar Zalmi,runs,82,N,D/L,KN Ananthapadmanabhan,M Erasmus
981001,GUJRANWALA,2011-05-01,Green Park,0,Gujarat Lions,Quetta Gladiators,Gujarat Lions,field,Gujarat Lions,wickets,6,N,NA,AK Chaudhary,CK Nandan
981003,GUJRANWALA,2011-04-13,Gujranwala Stadium,0,Karachi Kings,Lahore Qalandars,Karachi Kings,field,Karachi Kings,wickets,6,N,NA,A Nand Kishore,BNJ Oxenford
981005,GUJRANWALA,2010-04-22,Gujranwala Stadium,0,s,Kings XI Punjab,Kings XI Punjab,bat,s,wickets,4,N,NA,HDPK Dharmasena,Nitin Menon
981007,GUJRANWALA,2010-04-24,Green Park,0,Gujarat Lions,Islamabad United,Gujarat Lions,field,Gujarat Lions,wickets,6,N,NA,AK Chaudhary,CK Nandan
981009,Rawalpindi,2010-04-13,Rawalpindi Stadium,0,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,field,Quetta Gladiators,runs,22,N,NA,KN Ananthapadmanabhan,M Erasmus
981011,GUJRANWALA,2010-04-13,Gujranwala Stadium,0,Karachi Kings,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,wickets,6,N,NA,A Nand Kishore,BNJ Oxenford
981013,Multan,2010-04-02,Multan Stadium,0,Gujarat Lions,Peshawar Zalmi,Peshawar Zalmi,field,Peshawar Zalmi,wickets,4,N,NA,AK Chaudhary,HDPK Dharmasena
981015,Karachi,2010-03-28,Karachi Stadium,0,Lahore Qalandars,Quetta Gladiators,Quetta Gladiators,field,Lahore Qalandars,runs,22,N,NA,M Erasmus,C Shamshuddin
981017,Karachi,2010-03-21,Karachi Stadium,0,Gujarat Lions,Lahore Qalandars,Lahore Qalandars,field,Lahore Qalandars,wickets,4,N,NA,M Erasmus,CK Nandan
981019,Multan,2010-03-18,Multan Stadium,0,Peshawar Zalmi,Lahore Qalandars,Lahore Qalandars,bat,Lahore Qalandars,runs,8,N,NA,HDPK Dharmasena,BNJ Oxenford
1082591,Lahore,2014-04-21,Lahore Stadium,0,Lahore Qalandars,Peshawar Zalmi,Peshawar Zalmi,field,Lahore Qalandars,runs,35,N,NA,AY Dandekar,NJ Llong
1082592,GUJRANWALA,2014-04-16,Gujranwala Stadium,0,,Islamabad United,,field,,wickets,7,N,NA,A Nand Kishore,S Ravi
1082593,GUJRANWALA,2013-05-17,Gujranwala Stadium,0,Gujarat Lions,Quetta Gladiators,Quetta Gladiators,field,Quetta Gladiators,wickets,10,N,NA,Nitin Menon,CK Nandan
1082594,GUJRANWALA,2013-05-10,Gujranwala Stadium,0,Kings XI Punjab,,Kings XI Punjab,field,Kings XI Punjab,wickets,6,N,NA,AK Chaudhary,C Shamshuddin
1082595,GUJRANWALA,2013-05-11,Gujranwala Stadium,0,Peshawar Zalmi,Karachi Kings,Peshawar Zalmi,bat,Peshawar Zalmi,runs,15,N,NA,S Ravi,VK Sharma
1082596,Lahore,2013-05-02,Lahore Stadium,0,Lahore Qalandars,Gujarat Lions,Lahore Qalandars,field,Lahore Qalandars,wickets,9,N,NA,A Deshmukh,NJ Llong
1082597,Islamabad,2013-05-02,Islamabad Stadium,0,Islamabad United,Quetta Gladiators,Islamabad United,field,Islamabad United,wickets,4,N,NA,Nitin Menon,CK Nandan
1082598,GUJRANWALA,2019-04-07,Gujranwala Stadium,0,Kings XI Punjab,Peshawar Zalmi,Peshawar Zalmi,bat,Kings XI Punjab,wickets,8,N,NA,AK Chaudhary,C Shamshuddin
1082599,GUJRANWALA,2019-03-29,Gujranwala Stadium,0,,Karachi Kings,,field,Karachi Kings,runs,97,N,NA,AY Dandekar,S Ravi
1082600,Islamabad,2018-05-20,Islamabad Stadium,0,Islamabad United,Lahore Qalandars,Islamabad United,field,Islamabad United,wickets,4,N,NA,Nitin Menon,CK Nandan
1082601,Rawalpindi,2018-05-12,Rawalpindi Stadium,0,Quetta Gladiators,Kings XI Punjab,Quetta Gladiators,field,Quetta Gladiators,wickets,8,N,NA,A Deshmukh,NJ Llong
1082602,Multan,2018-05-02,Multan Stadium,0,Peshawar Zalmi,Islamabad United,Islamabad United,field,Islamabad United,wickets,4,N,NA,KN Ananthapadmanabhan,AK Chaudhary
1082603,GUJRANWALA,2018-05-03,Gujranwala Stadium,0,Gujarat Lions,,Gujarat Lions,field,Gujarat Lions,wickets,7,N,NA,A Nand Kishore,S Ravi
1082604,Rawalpindi,2018-04-21,Rawalpindi Stadium,0,Quetta Gladiators,Lahore Qalandars,Lahore Qalandars,field,Quetta Gladiators,runs,17,N,NA,AY Dandekar,NJ Llong
1082605,Karachi,2018-04-21,Karachi Stadium,0,Karachi Kings,Kings XI Punjab,Karachi Kings,bat,Karachi Kings,runs,51,N,NA,YC Barde,Nitin Menon
1082606,Islamabad,2018-04-08,Islamabad Stadium,0,Islamabad United,Gujarat Lions,Islamabad United,field,Islamabad United,wickets,6,N,NA,A Nand Kishore,S Ravi
1082607,Multan,2018-04-09,Multan Stadium,0,Peshawar Zalmi,,Peshawar Zalmi,field,,runs,27,N,NA,KN Ananthapadmanabhan,C Shamshuddin
1082608,Karachi,2017-05-07,Karachi Stadium,0,Karachi Kings,Quetta Gladiators,Karachi Kings,bat,Quetta Gladiators,wickets,4,N,NA,Nitin Menon,CK Nandan
1082609,Lahore,2017-05-08,Lahore Stadium,0,Lahore Qalandars,Kings XI Punjab,Kings XI Punjab,field,Lahore Qalandars,runs,5,N,NA,AY Dandekar,A Deshmukh
1082610,GUJRANWALA,2017-04-27,Gujranwala Stadium,0,Gujarat Lions,Peshawar Zalmi,Gujarat Lions,field,Peshawar Zalmi,runs,21,N,NA,S Ravi,VK Sharma
